"","data_id","age","ethnicity","mom_ed","sex","age_y","college_grad","total","M1_F","M1_SE","M2_F","M2_SE","M3_F","M3_SE"
"182",129501,20,"Black","Some Secondary","Male",1,0,1,-0.716382032391662,0.314193885149269,-1.34731781542486,0.656106781391494,-0.219009986489774,0.146548747747759
"183",129502,28,"Black","Secondary","Female",0,0,14,0.424000349408441,0.0996185450145205,0.717400336132509,0.195778746119212,0.450451400851157,0.0652349153131576
"184",129503,28,"Black","Some Secondary","Female",0,0,23,0.83888063669697,0.0944923039952447,1.5606605111534,0.161394954676333,0.72546668361517,0.0585347410518469
"185",129504,20,"Black","Secondary","Female",1,0,8,0.199005798147396,0.12166414776655,0.411612545672874,0.265182093875494,0.346188017644389,0.0884336306475961
"186",129505,17,"Black","Secondary","Male",1,0,8,0.225910361462593,0.12007094079456,0.477948805852712,0.221271670555628,0.368672892480754,0.0742682705354959
"187",129506,28,"Black","Some Secondary","Male",0,0,32,1.22985681228852,0.12973335467748,2.25172740747494,0.238198153550709,0.956970729611375,0.0783965941540554
"188",129507,27,"Black","Some Secondary","Male",0,0,11,0.312224850720696,0.113800755212653,0.575480276555594,0.150751185349218,0.401567021925429,0.049941959895382
"189",129509,30,"Black","Some Secondary","Female",0,0,6,-0.0236910676011652,0.152526144469501,-0.129853687463649,0.233638250812789,0.169488929131786,0.0801943240883431
"190",129510,30,"Black","Secondary","Male",0,0,25,0.931855945494225,0.106746059395437,1.70133671816728,0.196818109847086,0.778714665898645,0.0649353078085838
"191",129511,27,"Black","Some College","Male",0,0,15,0.419616312344548,0.0991308066326801,0.693019024363044,0.183452625009678,0.441959478431593,0.0617653077192244
"192",129512,26,"Black","Some Secondary","Female",0,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"193",129513,23,"Black","Secondary","Male",1,0,3,-0.370984864961715,0.217607934765305,-0.81649415067822,0.472503001718054,-0.0625618704109733,0.165654573518156
"194",129514,26,"Black","Some Secondary","Female",0,0,9,0.19962723536764,0.121615784080682,0.409793572187916,0.266208312090002,0.345532934996087,0.0887748257571655
"195",129515,21,"Black","Some Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"196",129519,19,"Black","Some Secondary","Female",1,0,2,-0.56029781584801,0.266153145691407,-1.13933228115475,0.457657712136943,-0.17774625668944,0.139051015207501
"197",129521,25,"Black","Secondary","Male",0,0,5,-0.0156544978288088,0.151356515756235,-0.111506611782119,0.241053115619095,0.176063130962199,0.0822987763981266
"198",129522,25,"Black","College","Male",0,1,15,0.464207031317403,0.105366217905951,0.794537785536364,0.224447415055927,0.475143813360618,0.0723025055460456
"199",129523,25,"Black","Graduate","Male",0,0,3,-0.382473788671986,0.22025529470675,-0.814620918923476,0.472660551624794,-0.0613755873994805,0.165679749802733
"200",129525,29,"Black","Some College","Female",0,0,25,0.864465794847766,0.101934191279752,1.58569479602787,0.164136804870155,0.735355584401453,0.0601136046001664
"201",129526,26,"Black","Some Secondary","Male",0,0,4,-0.294339880431703,0.200862233397075,-0.602197521524981,0.458279112825488,0.0127724927015698,0.154760983334802
"202",129527,27,"Black","Primary","Male",0,0,2,-0.535945904226616,0.259306912058528,-1.09990544888553,0.443119527678575,-0.165592454776202,0.142790633352449
"203",129528,24,"Black","Secondary","Male",1,0,13,0.347547284982014,0.106876776972099,0.59929562693961,0.145443405073532,0.40942655972755,0.0485954849893096
"204",129530,24,"Black","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"205",129532,24,"White","College","Male",1,1,6,-0.00920600978316141,0.150429339506677,-0.130480292571966,0.233414426734739,0.169205757355514,0.0801124445353923
"206",129534,27,"White","Graduate","Male",0,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"207",129535,25,"White","Graduate","Male",0,0,5,-0.114607822440825,0.166970884838397,-0.242966660319216,0.256248476675876,0.129889333132826,0.0844151859757275
"208",129536,20,"White","Some College","Female",1,0,9,0.203801331525631,0.121306689326216,0.40765285916568,0.267403860441101,0.34461844158484,0.0892446526717226
"209",129537,29,"Hispanic","Graduate","Female",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"210",129538,21,"White","Graduate","Male",1,0,2,-0.525600515277353,0.256452865794876,-1.08438581704032,0.440204560596106,-0.160262552298944,0.14461048801384
"211",129539,27,"White","Some College","Female",0,0,29,1.06003253865181,0.110320554195787,1.95912514547896,0.207121871377382,0.856460462566029,0.0681139353510731
"212",129540,27,"White","Some College","Male",0,0,3,-0.353731553257744,0.213701106571947,-0.695491000552151,0.472903284054872,-0.0183140139583851,0.162412964252565
"213",129541,19,"White","Some Graduate","Female",1,1,1,-0.835088420851448,0.355045754508616,-1.83716982837034,1.06032599386943,-0.292859776922463,0.256244130030179
"214",129543,30,"White","Some College","Female",0,0,27,0.958460156980292,0.103635926685088,1.73065063419768,0.203964807243062,0.787787147248371,0.0654639755034664
"215",129544,23,"White","Graduate","Female",1,0,30,1.09654221893261,0.116940840800643,2.02075711691152,0.203132668333855,0.877335147923995,0.0690619419349733
"216",129546,28,"White","Some College","Female",0,0,16,0.531212260567342,0.102463517677326,0.96116441990362,0.227938809749508,0.52669605003449,0.0736045238163545
"217",129547,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"218",129548,26,"White","Secondary","Male",0,0,18,0.589259972726221,0.0860314554345385,1.10396866218209,0.174714798292482,0.575323549277265,0.0613949419577117
"219",129550,29,"White","College","Male",0,1,5,-0.0863144763034081,0.162245575842826,-0.208586921925022,0.235126313708096,0.141592793609894,0.0791519049645281
"220",129551,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"221",129552,18,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"222",129553,22,"White","Secondary","Female",1,0,4,-0.233496264722936,0.188621481397841,-0.438831899067288,0.396268405167706,0.0679456038108278,0.128883258865198
"223",129554,29,"Hispanic","Some College","Female",0,0,34,1.42966132441439,0.169470809588129,2.54862016988126,0.286214646619312,1.05253033408709,0.0943935360397524
"224",129555,27,"White","Some College","Male",0,0,1,-0.796030432537826,0.341248111513252,-1.69163513172636,0.968958625867251,-0.267658357766512,0.215832831912623
"225",129556,30,"White","College","Male",0,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"226",129557,20,"White","Graduate","Male",1,0,3,-0.3844572219479,0.220716078330859,-0.833194712672944,0.470907816361414,-0.0693048403627251,0.165396670466649
"227",129558,21,"White","Graduate","Male",1,0,3,-0.386101440480587,0.221098897337619,-0.843423043965027,0.469766917852518,-0.0736501709433618,0.165127477645975
"228",129559,25,"White","Some Secondary","Male",0,0,3,-0.317412288996864,0.205740296487102,-0.609969230476787,0.46003342954758,0.0113525243093067,0.155212983713884
"229",129560,28,"White","College","Female",0,1,31,1.13279023412046,0.120894966501937,2.07607606845864,0.206211463643172,0.896934435735787,0.0706721072004759
"230",129561,26,"White","Graduate","Male",0,0,2,-0.452188106756911,0.237129039632177,-0.932761682984845,0.455558003676791,-0.106354715818999,0.160559126105167
"231",129562,27,"White","Some Graduate","Male",0,1,30,1.09805666063384,0.117156759951576,2.02396057160094,0.203110034377669,0.878461597644559,0.0691316368601078
"232",129565,29,"White","College","Male",0,1,35,1.5434992735851,0.199625309565053,2.78350942261198,0.462212161843354,1.13349977406462,0.156783036562748
"233",129566,20,"White","College","Male",1,1,5,-0.171430052260632,0.17697045148801,-0.342105455163731,0.334166809344187,0.0982208328537521,0.107595058582239
"234",129567,26,"White","College","Female",0,1,7,0.0212234885023906,0.14615719006796,-0.0968826781616901,0.247780438220728,0.18065669246756,0.0839362451112739
"235",129569,21,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"236",129570,18,"White","Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"237",129571,23,"White","Some College","Male",1,0,3,-0.339910157953855,0.210630058634377,-0.696442313505928,0.472982335336922,-0.0190601087138903,0.162540422071771
"238",129572,27,"Black","Some College","Female",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"239",129573,23,"White","College","Male",1,1,1,-0.827420432632645,0.352311982584153,-1.82554989756563,1.05380059199749,-0.291081490112645,0.25347234551779
"240",129574,23,"White","College","Male",1,1,3,-0.376009232630094,0.218761143993317,-0.827888959859594,0.471451237893149,-0.0672085299018367,0.16549771985475
"241",129576,27,"White","Some College","Male",0,0,9,0.260335209656121,0.118699582794371,0.519472517518422,0.188566480123947,0.382843773920335,0.0630558785699886
"242",129577,30,"White","Graduate","Female",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"243",129578,27,"White","College","Male",0,1,1,-0.712053465205023,0.312769172916627,-1.32688933425297,0.633501019580705,-0.21583377917858,0.143989361247989
"244",129579,30,"White","College","Male",0,1,13,0.355919098573199,0.104991264072118,0.608941666745992,0.145935791821705,0.412710117282363,0.04903060290418
"245",129580,30,"White","Some Graduate","Male",0,1,5,-0.0563885301393484,0.157465467625502,-0.167753622443802,0.225756687974592,0.156073183411273,0.0775809372638364
"246",129581,20,"White","Some College","Male",1,0,1,-0.796030432537826,0.341248111513252,-1.69163513172636,0.968958625867251,-0.267658357766512,0.215832831912623
"247",129583,21,"White","College","Female",1,1,13,0.357119337192282,0.104722401897776,0.610031130226349,0.146081344457554,0.413130657541885,0.0491218653684743
"248",129584,30,"White","College","Male",0,1,35,1.56699251291048,0.20672441724579,2.8564077023405,0.507769924464902,1.15865660592119,0.171074822503717
"249",129585,24,"Hispanic","College","Female",1,1,9,0.2074183738856,0.121060450780835,0.426839841686919,0.256215901178993,0.351215682782725,0.0856839969688285
"250",129586,26,"Hispanic","College","Male",0,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"251",129587,17,"White","Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"252",129588,30,"Hispanic","Secondary","Male",0,0,25,0.927902381478803,0.107054344347342,1.68635168433036,0.192615511831575,0.77340068664083,0.0645701543422222
"253",129589,28,"White","Secondary","Female",0,0,23,0.799316736299393,0.0860408029251449,1.47824868700676,0.171415567660324,0.695530111504719,0.0556038812578932
"254",129590,20,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"255",129591,22,"Hispanic","Some Graduate","Male",1,1,5,-0.158616069149726,0.174660168747675,-0.320762703944199,0.31789206579485,0.104879075656807,0.102435788406014
"256",129592,24,"White","Some Graduate","Female",1,1,28,1.03168686799456,0.104361726714135,1.9069860136754,0.212395504452146,0.84000093190767,0.0675723174975054
"257",129593,25,"White","College","Male",0,1,8,0.132103993285531,0.129953136228294,0.186139657678222,0.32740000174346,0.272692697703163,0.106103826462127
"258",129594,26,"White","College","Male",0,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"259",129596,25,"White","Some College","Female",0,0,27,0.953031132490388,0.104355002880936,1.71781602055621,0.201026129366328,0.783661064664821,0.0652362019089459
"260",129597,24,"White","Some College","Male",1,0,4,-0.184320407481343,0.179326527619691,-0.330740450231855,0.325599282075188,0.102706730226754,0.104126185792815
"261",129598,16,"Black","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"262",129602,24,"Hispanic","Some Graduate","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"263",129604,23,"White","Secondary","Female",1,0,6,-0.0569151039098472,0.157547471856876,-0.187114952704296,0.227669610151781,0.148740425425811,0.0776873568054329
"264",129605,17,"Other","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"265",129606,20,"White","Secondary","Male",1,0,1,-0.827420432632645,0.352311982584153,-1.82554989756563,1.05380059199749,-0.291081490112645,0.25347234551779
"266",129607,26,"White","Some College","Male",0,0,32,1.19665933027435,0.125689120541343,2.17796019061693,0.225214032271776,0.932462224964686,0.0753670690355829
"267",129610,22,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"268",129611,27,"White","Graduate","Male",0,0,26,0.874941508275027,0.104213933570312,1.59767155279388,0.1665008535325,0.740068249265639,0.0608419398469685
"269",129613,20,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"270",129614,22,"White","Some Graduate","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"271",129619,26,"White","College","Female",0,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"272",129621,23,"White","Some College","Male",1,0,4,-0.241995983240084,0.190279991595029,-0.49385596429004,0.422808834857914,0.0506456436770894,0.138811995661646
"273",129622,25,"White","Graduate","Female",0,0,12,0.312557933180769,0.113748668458048,0.566993113749647,0.15475015559691,0.398632900436653,0.0513187316739686
"274",129623,21,"White","Graduate","Female",1,0,7,0.0671230713977394,0.139744332260062,0.00458872571247615,0.293909010335819,0.214541608602885,0.0962370132951845
"275",129624,30,"Hispanic","College","Male",0,1,34,1.39046926304339,0.160660538490264,2.49177580879558,0.25991768815539,1.03419219767304,0.0847292250116543
"276",129625,25,"White","Graduate","Female",0,0,15,0.54328403125865,0.0994056095228335,1.01974369506966,0.210842257931321,0.545928005296857,0.0699470604121054
"277",129627,30,"White","Some College","Male",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"278",129628,22,"White","Secondary","Male",1,0,29,1.05625033068174,0.109515015363321,1.95366074358195,0.207678171974577,0.854716756292832,0.0680536866629177
"279",129629,26,"Black","Some College","Female",0,0,4,-0.202127217993269,0.182634974164284,-0.383289243495665,0.36305357792978,0.0851175124542083,0.117356881597423
"280",129630,26,"Black","Some College","Female",0,0,4,-0.202127217993269,0.182634974164284,-0.383289243495665,0.36305357792978,0.0851175124542083,0.117356881597423
"281",129631,29,"White","Graduate","Female",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
